Wikidata Item owned,Item owned,Wikidata Owner,Owner name,owner Description,Owner Status,Proveana,GND
http://www.wikidata.org/entity/Q19882899,"Carafe, Jug and Fruit Bowl",http://www.wikidata.org/entity/Q17277888,Gottlieb Friedrich Reber,Swiss art dealer and art collector (1880-1959),ALIU Red Flag,,
http://www.wikidata.org/entity/Q78731858,Still Life with Guitar,http://www.wikidata.org/entity/Q17277888,Gottlieb Friedrich Reber,Swiss art dealer and art collector (1880-1959),ALIU Red Flag,,
http://www.wikidata.org/entity/Q131535508,November in Eragny,http://www.wikidata.org/entity/Q125811605,Grégoire Schusterman,Russian Jewish art dealer active in France (1889-1976),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q17496176,View of a port,http://www.wikidata.org/entity/Q125811605,Grégoire Schusterman,Russian Jewish art dealer active in France (1889-1976),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q28060762,Landscape with beggars and two horsemen near a ruin,http://www.wikidata.org/entity/Q67145714,Gustaaf Hamburger,Dutch Jewish banker and art collector (1887-1977),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q75837429,G. Cramer Oude Kunst,http://www.wikidata.org/entity/Q97393718,Gustav Cramer,Dutch art dealer in the Hague,ALIU Red Flag,,
http://www.wikidata.org/entity/Q117711749,Summer Evening on the Alster,http://www.wikidata.org/entity/Q55674246,Gustav Kirstein,German Jewish publisher and art collector (1870-1934),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q116445039,Galatea,http://www.wikidata.org/entity/Q55674246,Gustav Kirstein,German Jewish publisher and art collector (1870-1934),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q117865271,Flowers,http://www.wikidata.org/entity/Q124174461,Gustav Mayer,German Jewish businessman and art collector (1856-1940),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942668,Q78942668,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942675,Q78942675,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942672,Q78942672,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942679,Q78942679,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942676,Q78942676,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942681,Q78942681,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q108936115,Allegory of Music,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942685,Q78942685,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942689,Q78942689,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942692,Q78942692,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q86462229,Portrait of Henri Lerolle,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942710,Q78942710,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833093,Path in the forest,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942721,Q78942721,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942725,Q78942725,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942730,Q78942730,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942728,Q78942728,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942733,Q78942733,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942736,Q78942736,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942740,Q78942740,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942744,Q78942744,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942745,Q78942745,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833089,Q78833089,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833092,Q78833092,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833096,Q78833096,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833097,Q78833097,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833102,Q78833102,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833100,Q78833100,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833106,Q78833106,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833107,Snowy Landscape,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833104,Q78833104,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833110,Q78833110,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833114,Q78833114,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q108922063,David decapitates David,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833113,Q78833113,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q108936435,Q108936435,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942659,Seated Female Nude,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q108936365,Joseph and Potiphar's wife,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942697,Trompe l'oeil table top,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942657,Q78942657,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942662,Q78942662,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942695,Satyr and Nymph,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78942665,Q78942665,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78832990,The Duel,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q41516236,Q41516236,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833007,Q78833007,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833004,Q78833004,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q17490495,Fisherman with a Net,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833011,Q78833011,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833009,Q78833009,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833013,Q78833013,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833038,Snow-covered Roofs,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833017,Q78833017,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833020,Q78833020,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833021,Q78833021,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833024,Q78833024,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833025,Q78833025,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833030,Q78833030,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833028,Q78833028,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833029,Q78833029,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833032,Q78833032,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833033,Q78833033,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64319425,Q64319425,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19660304,"The Piazza San Marco, Venice",http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833037,Q78833037,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q51956825,"Portrait of a Lady, said to be Marie de Batarny",http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833043,Q78833043,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q21684287,"The Great Walnut Tree, the 'Rondesr House', Pontoise",http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78833045,Q78833045,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q49034126,Q49034126,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78832985,Self-portrait,http://www.wikidata.org/entity/Q1556283,Gustav Rau,German physician and art collector (1922-2002),Holocaust Aryanization or art restitution case link,,
